Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company,Exchange,Category,Price,Daily_Return,MA5,MA20,Above_MA20
2020-09-18 00:00:00-04:00,113.69999694824219,113.75,111.0199966430664,111.69000244140625,90.13736724853516,113400,CCA.TO,Cogeco Communications,TSX,Extra,90.13736724853516,-0.014557903815324402,91.21232757568359,87.08072776794434,1.0
2020-09-21 00:00:00-04:00,110.69999694824219,110.72000122070312,107.33000183105469,108.5999984741211,87.64363098144531,177000,CCA.TO,Cogeco Communications,TSX,Extra,87.64363098144531,-0.02766595412326478,90.46501770019532,87.26432762145996,1.0
2020-09-22 00:00:00-04:00,109.2300033569336,109.58000183105469,107.69999694824219,109.1500015258789,88.08751678466797,110600,CCA.TO,Cogeco Communications,TSX,Extra,88.08751678466797,0.005064666972967258,89.86781768798828,87.44348983764648,1.0
2020-09-23 00:00:00-04:00,109.1500015258789,109.61000061035156,106.8499984741211,107.04000091552734,86.38467407226562,102600,CCA.TO,Cogeco Communications,TSX,Extra,86.38467407226562,-0.01933126025751164,88.74443054199219,87.59158096313476,0.0
2020-09-24 00:00:00-04:00,106.80000305175781,107.22000122070312,104.98999786376953,106.51000213623047,85.95693969726562,78500,CCA.TO,Cogeco Communications,TSX,Extra,85.95693969726562,-0.004951507655653997,87.64202575683593,87.74249610900878,0.0
2020-09-25 00:00:00-04:00,105.3499984741211,110.91999816894531,105.26000213623047,109.87000274658203,88.6685562133789,99400,CCA.TO,Cogeco Communications,TSX,Extra,88.6685562133789,0.03154621983592487,87.34826354980468,88.03423919677735,1.0
2020-09-28 00:00:00-04:00,110.83999633789062,111.55000305175781,108.87999725341797,110.73999786376953,89.37068939208984,53300,CCA.TO,Cogeco Communications,TSX,Extra,89.37068939208984,0.007918626497326331,87.6936752319336,88.4466323852539,1.0
2020-09-29 00:00:00-04:00,110.41000366210938,110.62000274658203,108.80999755859375,110.30999755859375,89.02364349365234,45000,CCA.TO,Cogeco Communications,TSX,Extra,89.02364349365234,-0.00388321832133276,87.88090057373047,88.95223731994629,1.0
2020-09-30 00:00:00-04:00,110.4000015258789,110.4000015258789,108.91000366210938,109.19000244140625,88.11979675292969,62800,CCA.TO,Cogeco Communications,TSX,Extra,88.11979675292969,-0.01015288416932858,88.22792510986328,89.3492977142334,0.0
2020-10-01 00:00:00-04:00,108.87000274658203,110.55000305175781,108.80999755859375,110.22000122070312,88.95103454589844,87800,CCA.TO,Cogeco Communications,TSX,Extra,88.95103454589844,0.009433042557955185,88.82674407958984,89.18587532043458,0.0
2020-10-02 00:00:00-04:00,109.87999725341797,110.63999938964844,109.08999633789062,110.44999694824219,89.13664245605469,83000,CCA.TO,Cogeco Communications,TSX,Extra,89.13664245605469,0.0020866301454929292,88.920361328125,89.06562805175781,1.0
2020-10-05 00:00:00-04:00,111.0,112.69999694824219,110.81999969482422,111.63999938964844,90.09700775146484,59600,CCA.TO,Cogeco Communications,TSX,Extra,90.09700775146484,0.010774079760561106,89.065625,89.01074905395508,1.0
2020-10-06 00:00:00-04:00,112.4800033569336,112.98999786376953,109.63999938964844,109.94999694824219,88.7331314086914,38500,CCA.TO,Cogeco Communications,TSX,Extra,88.7331314086914,-0.015137865028056474,89.00752258300781,89.13987426757812,0.0
2020-10-07 00:00:00-04:00,109.55000305175781,110.5,108.30000305175781,108.75,87.76468658447266,74600,CCA.TO,Cogeco Communications,TSX,Extra,87.76468658447266,-0.010914128790949995,88.9365005493164,89.11646919250488,0.0
2020-10-08 00:00:00-04:00,109.73999786376953,109.98999786376953,108.11000061035156,108.69000244140625,87.71624755859375,246100,CCA.TO,Cogeco Communications,TSX,Extra,87.71624755859375,-0.0005519193170283598,88.68954315185547,89.04060707092285,0.0
2020-10-09 00:00:00-04:00,110.9800033569336,111.02999877929688,108.56999969482422,108.75,87.76468658447266,307300,CCA.TO,Cogeco Communications,TSX,Extra,87.76468658447266,0.0005522241001765238,88.41515197753907,88.97402610778809,0.0
2020-10-13 00:00:00-04:00,108.62000274658203,110.76000213623047,106.37000274658203,107.0999984741211,86.43307495117188,171200,CCA.TO,Cogeco Communications,TSX,Extra,86.43307495117188,-0.015172521946160145,87.68236541748047,88.72667083740234,0.0
2020-10-14 00:00:00-04:00,106.70999908447266,106.7300033569336,104.29000091552734,104.29000091552734,84.16533660888672,121100,CCA.TO,Cogeco Communications,TSX,Extra,84.16533660888672,-0.026236927745151406,86.76880645751953,88.38126182556152,0.0
2020-10-15 00:00:00-04:00,104.29000091552734,105.25,102.8499984741211,105.12999725341797,84.84322357177734,98600,CCA.TO,Cogeco Communications,TSX,Extra,84.84322357177734,0.00805422980770265,86.18451385498047,88.02334251403809,0.0
2020-10-16 00:00:00-04:00,105.0999984741211,105.56999969482422,102.91000366210938,103.5,83.52778625488281,59900,CCA.TO,Cogeco Communications,TSX,Extra,83.52778625488281,-0.015504329768678216,85.34682159423828,87.62628364562988,0.0
2020-10-19 00:00:00-04:00,106.25,106.5,99.9000015258789,101.88999938964844,82.22845458984375,231100,CCA.TO,Cogeco Communications,TSX,Extra,82.22845458984375,-0.015555681807179589,84.2395751953125,87.23083801269532,0.0
2020-10-20 00:00:00-04:00,102.77999877929688,103.38999938964844,99.68000030517578,99.81999969482422,80.5578842163086,233500,CCA.TO,Cogeco Communications,TSX,Extra,80.5578842163086,-0.020316207836666433,83.06453704833984,86.87655067443848,0.0
2020-10-21 00:00:00-04:00,100.19999694824219,101.0,99.33999633789062,99.44000244140625,80.25122833251953,146600,CCA.TO,Cogeco Communications,TSX,Extra,80.25122833251953,-0.003806652654452125,82.2817153930664,86.48473625183105,0.0
2020-10-22 00:00:00-04:00,99.98999786376953,100.25,97.05999755859375,97.55000305175781,78.7259292602539,240200,CCA.TO,Cogeco Communications,TSX,Extra,78.7259292602539,-0.019006551101567903,81.05825653076172,86.10179901123047,0.0
2020-10-23 00:00:00-04:00,97.54000091552734,98.9800033569336,96.61000061035156,96.98999786376953,78.27401733398438,93800,CCA.TO,Cogeco Communications,TSX,Extra,78.27401733398438,-0.0057403187300030245,80.00750274658203,85.7176528930664,0.0
2020-10-26 00:00:00-04:00,97.01000213623047,97.43000030517578,94.41999816894531,95.44000244140625,77.02310943603516,125900,CCA.TO,Cogeco Communications,TSX,Extra,77.02310943603516,-0.01598113832092929,78.96643371582032,85.13538055419922,0.0
2020-10-27 00:00:00-04:00,95.43000030517578,96.44000244140625,95.05000305175781,95.4000015258789,76.9908218383789,166700,CCA.TO,Cogeco Communications,TSX,Extra,76.9908218383789,-0.0004191936406184871,78.25302124023438,84.51638717651367,0.0
2020-10-28 00:00:00-04:00,95.98999786376953,95.98999786376953,92.77999877929688,93.8499984741211,75.73992156982422,286300,CCA.TO,Cogeco Communications,TSX,Extra,75.73992156982422,-0.0162473946723235,77.35075988769532,83.85220108032226,0.0
2020-10-29 00:00:00-04:00,94.0,95.66000366210938,93.4000015258789,94.2300033569336,76.04657745361328,113500,CCA.TO,Cogeco Communications,TSX,Extra,76.04657745361328,0.004048801179525441,76.81488952636718,83.24854011535645,0.0
2020-10-30 00:00:00-04:00,94.16999816894531,94.16999816894531,91.54000091552734,92.80000305175781,74.89253234863281,145300,CCA.TO,Cogeco Communications,TSX,Extra,74.89253234863281,-0.015175503535111878,76.13859252929687,82.54561500549316,0.0
2020-11-02 00:00:00-05:00,92.88999938964844,93.5,91.41999816894531,92.29000091552734,74.48094940185547,187300,CCA.TO,Cogeco Communications,TSX,Extra,74.48094940185547,-0.005495647347874111,75.63016052246094,81.81283035278321,0.0
2020-11-03 00:00:00-05:00,92.29000091552734,92.98999786376953,90.76000213623047,92.0999984741211,74.32762145996094,94500,CCA.TO,Cogeco Communications,TSX,Extra,74.32762145996094,-0.002058619595022404,75.09752044677734,81.02436103820801,0.0
2020-11-04 00:00:00-05:00,92.47000122070312,92.83000183105469,91.01000213623047,92.4800033569336,74.63428497314453,194200,CCA.TO,Cogeco Communications,TSX,Extra,74.63428497314453,0.004125835149302981,74.8763931274414,80.31941871643066,0.0
2020-11-05 00:00:00-05:00,93.9800033569336,93.9800033569336,91.77999877929688,92.66999816894531,74.7876205444336,114900,CCA.TO,Cogeco Communications,TSX,Extra,74.7876205444336,0.0020544924004328724,74.62460174560547,79.67056541442871,0.0
2020-11-06 00:00:00-05:00,93.01000213623047,93.69000244140625,92.01000213623047,92.12000274658203,74.34375762939453,76200,CCA.TO,Cogeco Communications,TSX,Extra,74.34375762939453,-0.005934978433701499,74.51484680175781,79.00194091796875,0.0
2020-11-09 00:00:00-05:00,92.63999938964844,93.4000015258789,89.9000015258789,91.48999786376953,74.35187530517578,671700,CCA.TO,Cogeco Communications,TSX,Extra,74.35187530517578,0.00010919108799578581,74.48903198242188,78.3313003540039,0.0
2020-11-10 00:00:00-05:00,92.29000091552734,93.19000244140625,91.5999984741211,92.44999694824219,75.13203430175781,109200,CCA.TO,Cogeco Communications,TSX,Extra,75.13203430175781,0.010492795149818157,74.64991455078125,77.7662483215332,0.0
2020-11-11 00:00:00-05:00,92.5999984741211,94.27999877929688,92.5999984741211,94.25,76.59487915039062,166900,CCA.TO,Cogeco Communications,TSX,Extra,76.59487915039062,0.0194703213113796,75.04203338623047,77.38772544860839,0.0
2020-11-12 00:00:00-05:00,94.23999786376953,94.75,93.37000274658203,94.31999969482422,76.65174865722656,130600,CCA.TO,Cogeco Communications,TSX,Extra,76.65174865722656,0.000742471395826394,75.41485900878907,76.97815170288087,0.0
2020-11-13 00:00:00-05:00,94.70999908447266,95.0999984741211,94.12999725341797,94.18000030517578,76.5379638671875,45100,CCA.TO,Cogeco Communications,TSX,Extra,76.5379638671875,-0.0014844382813481438,75.85370025634765,76.6286605834961,0.0
2020-11-16 00:00:00-05:00,95.37000274658203,95.7300033569336,94.30000305175781,95.5199966430664,77.62696838378906,92000,CCA.TO,Cogeco Communications,TSX,Extra,77.62696838378906,0.014228292230131112,76.50871887207032,76.39858627319336,1.0
2020-11-17 00:00:00-05:00,95.77999877929688,95.9800033569336,93.93000030517578,94.80000305175781,77.04185485839844,119100,CCA.TO,Cogeco Communications,TSX,Extra,77.04185485839844,-0.007537503235960696,76.89068298339843,76.22278480529785,1.0
2020-11-18 00:00:00-05:00,95.0,95.5,93.5199966430664,93.55000305175781,76.02599334716797,141900,CCA.TO,Cogeco Communications,TSX,Extra,76.02599334716797,-0.013185839218144535,76.7769058227539,76.01152305603027,1.0
2020-11-19 00:00:00-05:00,93.5,94.4800033569336,92.3499984741211,93.72000122070312,76.16415405273438,88300,CCA.TO,Cogeco Communications,TSX,Extra,76.16415405273438,0.0018172824777902274,76.67938690185547,75.8834342956543,1.0
2020-11-20 00:00:00-05:00,95.72000122070312,97.44000244140625,94.45999908447266,97.01000213623047,78.8378677368164,156600,CCA.TO,Cogeco Communications,TSX,Extra,78.8378677368164,0.03510461997950909,77.13936767578124,75.9116268157959,1.0
2020-11-23 00:00:00-05:00,97.6500015258789,97.6500015258789,95.52999877929688,96.06999969482422,78.07396697998047,76000,CCA.TO,Cogeco Communications,TSX,Extra,78.07396697998047,-0.009689515695503803,77.22876739501953,75.96416969299317,1.0
2020-11-24 00:00:00-05:00,96.2699966430664,96.52999877929688,94.76000213623047,95.29000091552734,77.44004821777344,94200,CCA.TO,Cogeco Communications,TSX,Extra,77.44004821777344,-0.008119463974074481,77.30840606689453,75.98663101196288,1.0
2020-11-25 00:00:00-05:00,95.29000091552734,95.29000091552734,93.45999908447266,94.83999633789062,77.07432556152344,185500,CCA.TO,Cogeco Communications,TSX,Extra,77.07432556152344,-0.004722655327144554,77.51807250976563,76.05335121154785,1.0
2020-11-26 00:00:00-05:00,94.83999633789062,95.26000213623047,94.43000030517578,94.9800033569336,77.18811798095703,14700,CCA.TO,Cogeco Communications,TSX,Extra,77.18811798095703,0.001476398510198651,77.72286529541016,76.11042823791504,1.0
2020-11-27 00:00:00-05:00,94.56999969482422,95.08999633789062,94.19999694824219,94.37999725341797,76.70051574707031,40500,CCA.TO,Cogeco Communications,TSX,Extra,76.70051574707031,-0.006317063385416599,77.29539489746094,76.20082740783691,1.0
2020-11-30 00:00:00-05:00,94.38999938964844,94.44000244140625,93.1500015258789,94.01000213623047,76.39983367919922,108800,CCA.TO,Cogeco Communications,TSX,Extra,76.39983367919922,-0.003920209205145797,76.96056823730468,76.2967716217041,1.0
2020-12-01 00:00:00-05:00,94.04000091552734,95.62999725341797,93.80999755859375,95.48999786376953,77.60257720947266,97300,CCA.TO,Cogeco Communications,TSX,Extra,77.60257720947266,0.015742750636391856,76.99307403564453,76.46051940917968,1.0
2020-12-02 00:00:00-05:00,95.5999984741211,95.79000091552734,94.9800033569336,95.38999938964844,77.5213394165039,62400,CCA.TO,Cogeco Communications,TSX,Extra,77.5213394165039,-0.0010468440081502495,77.08247680664063,76.60487213134766,1.0
2020-12-03 00:00:00-05:00,95.5,95.91999816894531,94.68000030517578,95.19999694824219,77.36689758300781,80800,CCA.TO,Cogeco Communications,TSX,Extra,77.36689758300781,-0.001992249291079884,77.11823272705078,76.73383598327636,1.0
2020-12-04 00:00:00-05:00,95.61000061035156,95.61000061035156,95.0,95.31999969482422,77.46443176269531,51300,CCA.TO,Cogeco Communications,TSX,Extra,77.46443176269531,0.0012606706839040083,77.27101593017578,76.8898696899414,1.0
2020-12-07 00:00:00-05:00,95.5,96.08999633789062,94.87999725341797,95.0999984741211,77.28563690185547,186700,CCA.TO,Cogeco Communications,TSX,Extra,77.28563690185547,-0.0023080897486934537,77.44817657470703,77.03655776977538,1.0
2020-12-08 00:00:00-05:00,95.08999633789062,95.33999633789062,94.56999969482422,95.0999984741211,77.28563690185547,70500,CCA.TO,Cogeco Communications,TSX,Extra,77.28563690185547,0.0,77.3847885131836,77.14423789978028,1.0
2020-12-09 00:00:00-05:00,95.30000305175781,95.55000305175781,94.30999755859375,95.29000091552734,77.44004821777344,90800,CCA.TO,Cogeco Communications,TSX,Extra,77.44004821777344,0.0019979303025483564,77.3685302734375,77.18649635314941,1.0
2020-12-10 00:00:00-05:00,95.23999786376953,96.30999755859375,94.80000305175781,95.88999938964844,77.92764282226562,128600,CCA.TO,Cogeco Communications,TSX,Extra,77.92764282226562,0.006296414009467011,77.48067932128906,77.25029106140137,1.0
2020-12-11 00:00:00-05:00,95.69000244140625,98.3499984741211,95.69000244140625,98.20999908447266,79.81307983398438,150500,CCA.TO,Cogeco Communications,TSX,Extra,79.81307983398438,0.0241947137554126,77.95040893554688,77.4140468597412,1.0
2020-12-14 00:00:00-05:00,98.7300033569336,100.45999908447266,98.19000244140625,99.25,80.65826416015625,164000,CCA.TO,Cogeco Communications,TSX,Extra,80.65826416015625,0.010589546574695685,78.62493438720703,77.56561164855957,1.0
2020-12-15 00:00:00-05:00,99.75,100.98999786376953,99.47000122070312,100.37000274658203,81.5684585571289,93000,CCA.TO,Cogeco Communications,TSX,Extra,81.5684585571289,0.011284577054192058,79.48149871826172,77.7919418334961,1.0
2020-12-16 00:00:00-05:00,100.3499984741211,101.18000030517578,98.62999725341797,99.52999877929688,80.88580322265625,60500,CCA.TO,Cogeco Communications,TSX,Extra,80.88580322265625,-0.008369109169747757,80.17064971923828,78.03493232727051,1.0
2020-12-17 00:00:00-05:00,99.16000366210938,99.91999816894531,97.4800033569336,98.80000305175781,80.2925796508789,94300,CCA.TO,Cogeco Communications,TSX,Extra,80.2925796508789,-0.007334087666093447,80.64363708496094,78.24135360717773,1.0
2020-12-18 00:00:00-05:00,98.87000274658203,100.11000061035156,98.4000015258789,99.61000061035156,80.9508285522461,141400,CCA.TO,Cogeco Communications,TSX,Extra,80.9508285522461,0.008198128696690565,80.87118682861328,78.34700164794921,1.0
2020-12-21 00:00:00-05:00,99.0999984741211,99.1500015258789,97.94999694824219,98.4800033569336,80.0324935913086,45100,CCA.TO,Cogeco Communications,TSX,Extra,80.0324935913086,-0.011344355300141218,80.74603271484375,78.44492797851562,1.0
2020-12-22 00:00:00-05:00,98.5,98.5,96.91999816894531,97.7699966430664,79.45550537109375,147400,CCA.TO,Cogeco Communications,TSX,Extra,79.45550537109375,-0.007209424501519068,80.32344207763671,78.54570083618164,1.0
2020-12-23 00:00:00-05:00,97.98999786376953,98.3499984741211,97.6500015258789,97.7699966430664,79.45550537109375,43800,CCA.TO,Cogeco Communications,TSX,Extra,79.45550537109375,0.0,80.03738250732422,78.66475982666016,1.0
2020-12-24 00:00:00-05:00,97.7699966430664,98.4000015258789,97.7699966430664,98.4000015258789,79.96747589111328,48700,CCA.TO,Cogeco Communications,TSX,Extra,79.96747589111328,0.0064434870513805365,79.9723617553711,78.80372772216796,1.0
2020-12-29 00:00:00-05:00,99.62000274658203,99.62000274658203,98.47000122070312,99.37999725341797,80.76390838623047,35200,CCA.TO,Cogeco Communications,TSX,Extra,80.76390838623047,0.009959455219039848,79.93497772216797,79.00689735412598,1.0
2020-12-30 00:00:00-05:00,99.75,99.94000244140625,98.41000366210938,98.58999633789062,80.12187957763672,36800,CCA.TO,Cogeco Communications,TSX,Extra,80.12187957763672,-0.007949451944839425,79.95285491943359,79.19299964904785,1.0
2020-12-31 00:00:00-05:00,98.58999633789062,98.81999969482422,97.7300033569336,97.86000061035156,79.52865600585938,26800,CCA.TO,Cogeco Communications,TSX,Extra,79.52865600585938,-0.007404014669956882,79.96748504638671,79.28930358886718,1.0
2021-01-04 00:00:00-05:00,97.97000122070312,98.58000183105469,97.25,97.54000091552734,79.2685775756836,40900,CCA.TO,Cogeco Communications,TSX,Extra,79.2685775756836,-0.0032702480242671195,79.93009948730469,79.37666549682618,0.0
2021-01-05 00:00:00-05:00,97.55999755859375,99.44999694824219,97.44999694824219,98.6500015258789,80.17066192626953,107100,CCA.TO,Cogeco Communications,TSX,Extra,80.17066192626953,0.011380100137720506,79.97073669433594,79.51685371398926,1.0
2021-01-06 00:00:00-05:00,99.01000213623047,99.01000213623047,97.77999877929688,98.18000030517578,79.78868865966797,85400,CCA.TO,Cogeco Communications,TSX,Extra,79.78868865966797,-0.004764501844238822,79.77569274902343,79.6330665588379,1.0
2021-01-07 00:00:00-05:00,98.18000030517578,98.37999725341797,97.4800033569336,98.0,79.64241027832031,94500,CCA.TO,Cogeco Communications,TSX,Extra,79.64241027832031,-0.0018333222892231715,79.67979888916015,79.75090522766114,0.0
2021-01-08 00:00:00-05:00,98.05000305175781,98.86000061035156,97.75,98.29000091552734,79.87808227539062,76100,CCA.TO,Cogeco Communications,TSX,Extra,79.87808227539062,0.002959126880348384,79.7496841430664,79.88052749633789,0.0
2021-01-11 00:00:00-05:00,98.30000305175781,98.30000305175781,97.54000091552734,97.9800033569336,79.62615966796875,86000,CCA.TO,Cogeco Communications,TSX,Extra,79.62615966796875,-0.003153838953636079,79.82120056152344,79.98983306884766,0.0
2021-01-12 00:00:00-05:00,98.37000274658203,98.37000274658203,97.08000183105469,97.72000122070312,79.41487884521484,200800,CCA.TO,Cogeco Communications,TSX,Extra,79.41487884521484,-0.002653409678865848,79.6700439453125,80.06419486999512,0.0
2021-01-13 00:00:00-05:00,97.70999908447266,97.83000183105469,96.5999984741211,97.37999725341797,79.13854217529297,129100,CCA.TO,Cogeco Communications,TSX,Extra,79.13854217529297,-0.003479658647600248,79.5400146484375,80.03046798706055,0.0
2021-01-14 00:00:00-05:00,96.9800033569336,97.51000213623047,95.70999908447266,96.0,78.0170669555664,292000,CCA.TO,Cogeco Communications,TSX,Extra,78.0170669555664,-0.014171037131850084,79.21494598388672,79.89840812683106,0.0
2021-01-15 00:00:00-05:00,100.0,102.11000061035156,100.0,101.75,82.68994903564453,402600,CCA.TO,Cogeco Communications,TSX,Extra,82.68994903564453,0.05989563902395223,79.7773193359375,79.95448265075683,1.0
2021-01-18 00:00:00-05:00,101.76000213623047,106.77999877929688,101.76000213623047,106.52999877929688,86.57454681396484,117700,CCA.TO,Cogeco Communications,TSX,Extra,86.57454681396484,0.04697787123614994,81.16699676513672,80.23891983032226,1.0
2021-01-19 00:00:00-05:00,107.13999938964844,107.3499984741211,102.43000030517578,103.54000091552734,84.14464569091797,197000,CCA.TO,Cogeco Communications,TSX,Extra,84.14464569091797,-0.028067153828345792,82.11295013427734,80.43152313232422,1.0
2021-01-20 00:00:00-05:00,103.20999908447266,103.62999725341797,102.29000091552734,103.18000030517578,83.85208892822266,132000,CCA.TO,Cogeco Communications,TSX,Extra,83.85208892822266,-0.003476831595083718,83.05565948486328,80.57658615112305,1.0
2021-01-21 00:00:00-05:00,103.37999725341797,105.0,103.37999725341797,104.81999969482422,85.18486785888672,194700,CCA.TO,Cogeco Communications,TSX,Extra,85.18486785888672,0.015894403439429272,84.48921966552734,80.83420486450196,1.0
2021-01-22 00:00:00-05:00,104.7300033569336,106.20999908447266,104.44000244140625,105.80000305175781,85.9813003540039,86000,CCA.TO,Cogeco Communications,TSX,Extra,85.9813003540039,0.009349459770678026,85.14748992919922,81.16049461364746,1.0
2021-01-25 00:00:00-05:00,106.01000213623047,108.48999786376953,105.72000122070312,107.66999816894531,87.50100708007812,166000,CCA.TO,Cogeco Communications,TSX,Extra,87.50100708007812,0.017674851622588417,85.33278198242188,81.56276969909668,1.0
2021-01-26 00:00:00-05:00,108.08999633789062,110.30000305175781,107.54000091552734,108.66000366210938,88.30558013916016,115700,CCA.TO,Cogeco Communications,TSX,Extra,88.30558013916016,0.009195014845323035,86.16496887207032,81.97967491149902,1.0
2021-01-27 00:00:00-05:00,108.0199966430664,109.66000366210938,107.9000015258789,108.81999969482422,88.95955657958984,104900,CCA.TO,Cogeco Communications,TSX,Extra,88.95955657958984,0.007405833690227626,87.18646240234375,82.38945732116699,1.0
2021-01-28 00:00:00-05:00,108.5999984741211,109.80000305175781,108.58000183105469,109.2699966430664,89.32742309570312,92100,CCA.TO,Cogeco Communications,TSX,Extra,89.32742309570312,0.004135210766076147,88.01497344970703,82.84973449707032,1.0
